,ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
79,2006-08-01,48.35150314662751,42.07715284925177,61.6878310564439,48.35150314662751,48.35150314662751,3.2281043093132076,3.2281043093132076,3.2281043093132076,3.2281043093132076,3.2281043093132076,3.2281043093132076,0.0,0.0,0.0,51.57960745594072
80,2006-09-01,47.99522683485252,52.13708587409898,72.1337951133723,47.99522683485252,47.99522683485252,14.277939368933989,14.277939368933989,14.277939368933989,14.277939368933989,14.277939368933989,14.277939368933989,0.0,0.0,0.0,62.2731662037865
81,2006-10-01,47.65051928811237,41.92709583462144,61.467806561220655,47.65051928811237,47.65051928811237,3.8903094386044312,3.8903094386044312,3.8903094386044312,3.8903094386044312,3.8903094386044312,3.8903094386044312,0.0,0.0,0.0,51.5408287267168
82,2006-11-01,47.29432148981421,33.795507218532954,52.84013574955482,47.29432148981421,47.29432148981421,-4.450590934175289,-4.450590934175289,-4.450590934175289,-4.450590934175289,-4.450590934175289,-4.450590934175289,0.0,0.0,0.0,42.84373055563892
83,2006-12-01,46.94961394307405,33.915538655001384,53.72426762851461,46.94961394307405,46.94961394307405,-3.2150837750213634,-3.2150837750213634,-3.2150837750213634,-3.2150837750213634,-3.2150837750213634,-3.2150837750213634,0.0,0.0,0.0,43.734530168052686
84,2007-01-01,46.593416144775894,25.72394907786593,46.37737520787745,46.593416144775894,46.593416144775894,-10.987086460321185,-10.987086460321185,-10.987086460321185,-10.987086460321185,-10.987086460321185,-10.987086460321185,0.0,0.0,0.0,35.60632968445471
85,2007-02-01,46.23721834647773,23.568194858057428,43.22213853205513,46.23721834647773,46.23721834647773,-12.665333875377362,-12.665333875377362,-12.665333875377362,-12.665333875377362,-12.665333875377362,-12.665333875377362,0.0,0.0,0.0,33.57188447110037
86,2007-03-01,45.91549130285359,28.420236957729937,47.52875619374302,45.91549130285359,45.91549130285359,-8.076753270667878,-8.076753270667878,-8.076753270667878,-8.076753270667878,-8.076753270667878,-8.076753270667878,0.0,0.0,0.0,37.83873803218571
87,2007-04-01,45.559293504555434,33.08078437354522,51.742136894674275,45.559293504555434,45.559293504555434,-3.032753587958254,-3.032753587958254,-3.032753587958254,-3.032753587958254,-3.032753587958254,-3.032753587958254,0.0,0.0,0.0,42.52653991659718
88,2007-05-01,45.21458595781528,40.51294123195544,60.17165616577146,45.21458595781528,45.21458595781528,4.855846382661116,4.855846382661116,4.855846382661116,4.855846382661116,4.855846382661116,4.855846382661116,0.0,0.0,0.0,50.070432340476394
89,2007-06-01,44.85849752239644,39.80488175493883,58.99369997407447,44.85849752239644,44.85849752239644,4.561426422412073,4.561426422412073,4.561426422412073,4.561426422412073,4.561426422412073,4.561426422412073,0.0,0.0,0.0,49.41992394480852
90,2007-07-01,44.513895810700795,47.697874785066205,67.3948896478148,44.513895810700795,44.513895810700795,13.317382488773518,13.317382488773518,13.317382488773518,13.317382488773518,13.317382488773518,13.317382488773518,0.0,0.0,0.0,57.83127829947431
91,2007-08-01,44.157807375281955,37.786094670003735,57.73981520007786,44.157807375281955,44.157807375281955,3.050457466214007,3.050457466214007,3.050457466214007,3.050457466214007,3.050457466214007,3.050457466214007,0.0,0.0,0.0,47.20826484149596
92,2007-09-01,43.801718939863115,48.39313215314863,67.4015325432164,43.801718939863115,43.801718939863115,13.980774805536036,13.980774805536036,13.980774805536036,13.980774805536036,13.980774805536036,13.980774805536036,0.0,0.0,0.0,57.78249374539915
93,2007-10-01,43.45711722816746,37.11034610810853,58.026456287548,43.45711722816746,43.45711722816746,4.150992883166775,4.150992883166775,4.150992883166775,4.150992883166775,4.150992883166775,4.150992883166775,0.0,0.0,0.0,47.608110111334234
94,2007-11-01,43.10102879274862,29.147178060825894,48.337110508697435,43.10102879274862,43.10102879274862,-4.107307690318532,-4.107307690318532,-4.107307690318532,-4.107307690318532,-4.107307690318532,-4.107307690318532,0.0,0.0,0.0,38.99372110243009
